,room_id,room_type,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
16335,13070401,Entire home/apt,4.5,8.0,5.0,133.0,,38.739051,-9.137131
16336,15496115,Entire home/apt,0.0,6.0,3.0,139.0,,38.717685,-9.161499
16337,8837308,Entire home/apt,5.0,4.0,2.0,128.0,,38.710134,-9.153528
16338,16822085,Entire home/apt,0.0,6.0,3.0,133.0,,38.714282,-9.146122
16339,787414,Entire home/apt,5.0,6.0,2.0,133.0,,38.71688,-9.147139
16340,16386235,Entire home/apt,5.0,6.0,2.0,133.0,,38.719688,-9.130349
16341,16563668,Entire home/apt,0.0,6.0,3.0,133.0,,38.742673,-9.147685
16342,7321473,Entire home/apt,4.5,5.0,2.0,133.0,,38.719808,-9.126251
16343,422485,Entire home/apt,5.0,6.0,3.0,133.0,,38.713668,-9.149732
16344,14460205,Entire home/apt,4.5,5.0,3.0,133.0,,38.710839,-9.137513
16345,11656797,Entire home/apt,4.5,10.0,2.0,128.0,,38.710239,-9.148671
16346,10976014,Entire home/apt,4.0,7.0,3.0,139.0,,38.710782,-9.138048
16347,9855061,Entire home/apt,5.0,6.0,3.0,133.0,,38.716346,-9.136861
16348,1933183,Entire home/apt,4.5,10.0,4.0,128.0,,38.710491,-9.133243
16349,6321443,Entire home/apt,5.0,8.0,3.0,139.0,,38.7227,-9.140925
16350,8761316,Entire home/apt,5.0,6.0,2.0,139.0,,38.711316,-9.141675
16351,16349169,Entire home/apt,0.0,6.0,3.0,139.0,,38.745362,-9.151378
16352,13620919,Entire home/apt,5.0,4.0,2.0,133.0,,38.722905,-9.158895
16353,12824340,Entire home/apt,5.0,4.0,2.0,139.0,,38.711484,-9.14677
16354,14367765,Entire home/apt,4.5,6.0,2.0,128.0,,38.709192,-9.136977
16355,12260900,Entire home/apt,4.0,5.0,2.0,133.0,,38.730988,-9.134644
16356,7591684,Entire home/apt,4.5,8.0,4.0,133.0,,38.725148,-9.134002
16357,9666823,Entire home/apt,4.5,4.0,2.0,133.0,,38.760532,-9.096706
16358,13214224,Entire home/apt,0.0,5.0,3.0,133.0,,38.755856,-9.185114
16359,6089989,Entire home/apt,5.0,4.0,1.0,144.0,,38.711098,-9.13125
16360,12467916,Entire home/apt,4.5,6.0,3.0,144.0,,38.708491,-9.154185
16361,6638909,Entire home/apt,4.0,6.0,3.0,133.0,,38.718141,-9.1358
16362,4302085,Entire home/apt,5.0,6.0,2.0,143.0,,38.732923,-9.149379
16363,6604717,Entire home/apt,4.5,5.0,2.0,128.0,,38.713719,-9.144558
16364,17591169,Entire home/apt,0.0,6.0,1.0,133.0,,38.711701,-9.130858
16365,8111430,Entire home/apt,4.5,10.0,4.0,133.0,,38.709393,-9.132996
16366,6781416,Entire home/apt,4.5,6.0,2.0,133.0,,38.710794,-9.135599
16367,1309184,Entire home/apt,5.0,6.0,2.0,144.0,,38.710253,-9.135485
16368,13040692,Entire home/apt,4.5,6.0,3.0,138.0,,38.710494,-9.137222
16369,819462,Entire home/apt,4.5,14.0,4.0,133.0,,38.72384,-9.135926
16370,11946856,Entire home/apt,4.5,8.0,3.0,133.0,,38.724958,-9.135599
16371,14626740,Entire home/apt,5.0,9.0,4.0,133.0,,38.719765,-9.158003
16372,14820001,Entire home/apt,5.0,4.0,2.0,133.0,,38.711089,-9.131451
16373,7360312,Entire home/apt,4.5,11.0,4.0,132.0,,38.714079,-9.153132
16374,9378315,Entire home/apt,4.5,8.0,3.0,133.0,,38.712508,-9.146176
16375,789535,Entire home/apt,5.0,8.0,4.0,133.0,,38.725701,-9.140934
16376,322284,Entire home/apt,4.5,6.0,2.0,130.0,,38.709629,-9.136686
16377,14784385,Entire home/apt,5.0,4.0,2.0,123.0,,38.71743,-9.145442
16378,5268299,Entire home/apt,5.0,8.0,4.0,111.0,,38.727111,-9.130796
16379,1574562,Entire home/apt,4.5,5.0,2.0,107.0,,38.720046,-9.131556
16380,8160479,Entire home/apt,0.0,3.0,0.0,111.0,,38.706043,-9.143027
16381,5588725,Entire home/apt,5.0,8.0,1.0,111.0,,38.713713,-9.141421
16382,13843820,Entire home/apt,0.0,2.0,1.0,123.0,,38.711879,-9.143194
16383,1143451,Entire home/apt,5.0,7.0,3.0,111.0,,38.70532,-9.17193
16384,11909632,Entire home/apt,5.0,5.0,1.0,123.0,,38.710501,-9.131732
16385,16366343,Entire home/apt,0.0,4.0,2.0,111.0,,38.717828,-9.168116
16386,1415628,Entire home/apt,4.5,5.0,3.0,111.0,,38.714493,-9.147282
16387,14647172,Entire home/apt,0.0,6.0,2.0,111.0,,38.713842,-9.132447
16388,3183808,Entire home/apt,5.0,5.0,2.0,105.0,,38.713077,-9.142143
16389,13744951,Entire home/apt,4.5,4.0,2.0,104.0,,38.713587,-9.128244
16390,3221455,Entire home/apt,4.5,8.0,3.0,111.0,,38.714066,-9.135084
16391,10654702,Entire home/apt,4.5,6.0,2.0,111.0,,38.719737,-9.14535
16392,4800030,Entire home/apt,4.5,5.0,1.0,110.0,,38.712434,-9.143155
16393,2864464,Entire home/apt,4.5,8.0,3.0,105.0,,38.728284,-9.142425
16394,2940051,Entire home/apt,5.0,6.0,3.0,105.0,,38.712877,-9.129637
16395,7555606,Entire home/apt,5.0,6.0,4.0,111.0,,38.752424,-9.145278
16396,15843190,Entire home/apt,0.0,6.0,2.0,115.0,,38.729615,-9.147471
16397,9458764,Entire home/apt,4.5,3.0,1.0,111.0,,38.713023,-9.150889
16398,15147506,Entire home/apt,0.0,3.0,1.0,111.0,,38.715686,-9.123141
16399,17474980,Entire home/apt,0.0,6.0,2.0,111.0,,38.711132,-9.143946
16400,14965885,Entire home/apt,4.5,6.0,3.0,111.0,,38.761563,-9.168536
16401,1958911,Entire home/apt,4.5,4.0,1.0,108.0,,38.711194,-9.135999
16402,15406590,Entire home/apt,0.0,5.0,2.0,123.0,,38.735518,-9.150155
16403,5943609,Entire home/apt,4.5,4.0,2.0,110.0,,38.734362,-9.154277
16404,14879792,Entire home/apt,5.0,12.0,3.0,105.0,,38.720682,-9.140079
16405,17236969,Entire home/apt,0.0,7.0,3.0,111.0,,38.738677,-9.131952
16406,15370763,Entire home/apt,4.5,5.0,3.0,110.0,,38.714196,-9.134941
16407,1096537,Entire home/apt,5.0,8.0,4.0,123.0,,38.727052,-9.140599
16408,15036934,Entire home/apt,4.5,5.0,3.0,113.0,,38.720946,-9.133249
16409,1185656,Entire home/apt,4.5,10.0,5.0,111.0,,38.720131,-9.166294
16410,9564249,Entire home/apt,5.0,12.0,6.0,121.0,,38.722918,-9.146345
16411,6179003,Entire home/apt,4.5,4.0,2.0,105.0,,38.717908,-9.150532
16412,8035071,Entire home/apt,4.5,14.0,5.0,111.0,,38.722704,-9.13361
16413,14431585,Entire home/apt,5.0,6.0,2.0,116.0,,38.717196,-9.158801
16414,5753094,Entire home/apt,4.5,6.0,2.0,111.0,,38.712706,-9.144718
16415,1021289,Entire home/apt,4.5,6.0,2.0,111.0,,38.711546,-9.127807
16416,15152603,Entire home/apt,5.0,6.0,3.0,123.0,,38.725177,-9.13243
16417,16268543,Entire home/apt,5.0,5.0,1.0,123.0,,38.712446,-9.136552
16418,8536095,Entire home/apt,5.0,4.0,1.0,116.0,,38.71017,-9.14142
16419,11713754,Entire home/apt,5.0,4.0,1.0,111.0,,38.710817,-9.148235
16420,405399,Entire home/apt,4.0,4.0,2.0,109.0,,38.719818,-9.131798
16421,15254999,Entire home/apt,5.0,6.0,4.0,111.0,,38.711612,-9.147869
16422,16930087,Entire home/apt,5.0,6.0,3.0,111.0,,38.70984,-9.135795
16423,1581000,Entire home/apt,4.5,7.0,3.0,110.0,,38.708831,-9.133758
16424,1248575,Entire home/apt,5.0,7.0,3.0,111.0,,38.708384,-9.145351
16425,17725999,Entire home/apt,0.0,6.0,2.0,116.0,,38.710492,-9.144468
16426,7384232,Entire home/apt,5.0,4.0,2.0,111.0,,38.715899,-9.137286
16427,4073823,Entire home/apt,4.5,6.0,3.0,110.0,,38.712037,-9.13678
16428,11029979,Entire home/apt,4.5,2.0,1.0,123.0,,38.712376,-9.142971
16429,14576551,Entire home/apt,4.0,6.0,3.0,105.0,,38.735775,-9.139323
16430,976954,Entire home/apt,5.0,5.0,2.0,111.0,,38.710588,-9.136527
16431,6248200,Entire home/apt,5.0,4.0,2.0,111.0,,38.714531,-9.130231
16432,17604528,Entire home/apt,0.0,4.0,3.0,111.0,,38.747076,-9.169138
16433,3215170,Entire home/apt,4.5,6.0,2.0,111.0,,38.705803,-9.16917
16434,12479207,Entire home/apt,5.0,4.0,2.0,104.0,,38.707661,-9.16029
16435,3758550,Entire home/apt,4.5,12.0,4.0,110.0,,38.711622,-9.16357
16436,7142967,Entire home/apt,5.0,4.0,2.0,105.0,,38.716492,-9.123522
16437,11770991,Entire home/apt,4.5,6.0,2.0,111.0,,38.710536,-9.126524
16438,12342155,Entire home/apt,5.0,4.0,1.0,111.0,,38.71515,-9.146234
16439,4712651,Entire home/apt,5.0,7.0,3.0,105.0,,38.711669,-9.142854
16440,2998105,Entire home/apt,4.5,6.0,3.0,105.0,,38.746089,-9.153266
16441,13568748,Entire home/apt,5.0,4.0,2.0,105.0,,38.713366,-9.138154
16442,5610866,Entire home/apt,5.0,2.0,1.0,105.0,,38.716463,-9.154696
16443,7178283,Entire home/apt,5.0,6.0,2.0,111.0,,38.709205,-9.133312
16444,17681522,Entire home/apt,0.0,2.0,1.0,111.0,,38.745488,-9.138913
16445,2803382,Entire home/apt,5.0,4.0,2.0,109.0,,38.735035,-9.143428
16446,15758865,Entire home/apt,4.0,7.0,3.0,105.0,,38.734739,-9.154357
16447,6312210,Entire home/apt,5.0,2.0,1.0,111.0,,38.707804,-9.160988
16448,13926279,Entire home/apt,5.0,2.0,1.0,111.0,,38.710311,-9.134485
16449,6077849,Entire home/apt,4.5,2.0,0.0,105.0,,38.716077,-9.133264
16450,3249828,Entire home/apt,5.0,8.0,2.0,105.0,,38.709551,-9.130417
16451,4186431,Entire home/apt,5.0,7.0,2.0,111.0,,38.710209,-9.146183
16452,4523851,Entire home/apt,5.0,2.0,1.0,111.0,,38.714143,-9.140888
16453,17312801,Entire home/apt,0.0,5.0,3.0,111.0,,38.728611,-9.143441
16454,5694312,Entire home/apt,5.0,7.0,3.0,111.0,,38.714286,-9.13506
16455,17922251,Entire home/apt,0.0,6.0,2.0,111.0,,38.723957,-9.129939
16456,16505918,Entire home/apt,0.0,6.0,2.0,109.0,,38.739665,-9.145945
16457,6747791,Entire home/apt,5.0,2.0,1.0,111.0,,38.707669,-9.142101
16458,1939717,Entire home/apt,4.5,9.0,3.0,117.0,,38.713576,-9.128708
16459,10148605,Entire home/apt,5.0,3.0,2.0,111.0,,38.719108,-9.128339
16460,8759522,Entire home/apt,5.0,3.0,0.0,111.0,,38.716588,-9.145162
16461,1073166,Entire home/apt,5.0,3.0,1.0,105.0,,38.711076,-9.140255
16462,1260940,Entire home/apt,4.5,2.0,1.0,123.0,,38.720744,-9.142859
16463,6429072,Entire home/apt,5.0,2.0,1.0,110.0,,38.725271,-9.151732
16464,2846694,Entire home/apt,4.5,5.0,3.0,111.0,,38.718111,-9.152122
16465,3962354,Entire home/apt,5.0,4.0,2.0,116.0,,38.712515,-9.151715
16466,840156,Entire home/apt,4.0,6.0,2.0,85.0,,38.704371,-9.203111
16467,14782484,Entire home/apt,0.0,6.0,2.0,95.0,,38.70553,-9.207561
16468,5333748,Entire home/apt,0.0,4.0,2.0,85.0,,38.705662,-9.208893
16469,14421630,Entire home/apt,4.5,6.0,2.0,89.0,,38.695457,-9.211461
16470,16669888,Entire home/apt,0.0,5.0,3.0,89.0,,38.703702,-9.215402
16471,14263511,Entire home/apt,4.5,4.0,2.0,99.0,,38.693686,-9.212347
16472,5440592,Entire home/apt,0.0,4.0,2.0,83.0,,38.703447,-9.20603
16473,6138258,Entire home/apt,4.5,4.0,3.0,89.0,,38.703128,-9.198067
16474,15502829,Entire home/apt,0.0,5.0,2.0,85.0,,38.6985,-9.195544
16475,205519,Entire home/apt,5.0,5.0,2.0,100.0,,38.714072,-9.145006
16476,17975595,Entire home/apt,0.0,2.0,1.0,83.0,,38.706397,-9.158126
16477,5515910,Entire home/apt,0.0,2.0,1.0,95.0,,38.711692,-9.133127
16478,5260578,Entire home/apt,0.0,4.0,2.0,100.0,,38.731288,-9.132898
16479,16240657,Entire home/apt,5.0,4.0,2.0,95.0,,38.700026,-9.192296
16480,5328062,Entire home/apt,4.5,4.0,2.0,100.0,,38.700852,-9.197345
16481,17975902,Entire home/apt,0.0,4.0,2.0,100.0,,38.705506,-9.157089
16482,14097562,Entire home/apt,0.0,2.0,1.0,83.0,,38.692476,-9.211005
16483,3032020,Entire home/apt,0.0,12.0,3.0,95.0,,38.693511,-9.206341
16484,2939233,Entire home/apt,5.0,5.0,3.0,95.0,,38.70114,-9.20446
16485,14494203,Entire home/apt,0.0,5.0,3.0,95.0,,38.699145,-9.224404
16486,15015124,Entire home/apt,0.0,6.0,2.0,83.0,,38.706838,-9.205877
16487,3139256,Entire home/apt,4.5,6.0,2.0,95.0,,38.702103,-9.191587
16488,17238511,Entire home/apt,0.0,4.0,1.0,100.0,,38.711309,-9.213292
16489,12988004,Entire home/apt,4.5,6.0,3.0,89.0,,38.697475,-9.196487
16490,17874917,Entire home/apt,0.0,4.0,2.0,83.0,,38.697491,-9.197378
16491,1378048,Entire home/apt,4.0,7.0,3.0,83.0,,38.69759,-9.201658
16492,7982015,Entire home/apt,0.0,6.0,2.0,103.0,,38.707063,-9.210742
16493,16882301,Entire home/apt,0.0,4.0,1.0,100.0,,38.70308,-9.201625
16494,14346258,Entire home/apt,0.0,4.0,2.0,89.0,,38.694113,-9.214083
16495,13524709,Entire home/apt,4.5,6.0,2.0,95.0,,38.697413,-9.221903
16496,4031130,Entire home/apt,4.5,6.0,2.0,83.0,,38.694445,-9.218364
16497,14035960,Entire home/apt,4.5,6.0,2.0,85.0,,38.703639,-9.198657
16498,14876772,Entire home/apt,0.0,4.0,2.0,90.0,,38.705985,-9.177981
16499,6705243,Entire home/apt,4.5,7.0,3.0,89.0,,38.704896,-9.173191
16500,3726249,Entire home/apt,4.5,6.0,3.0,88.0,,38.710507,-9.144629
16501,3129971,Entire home/apt,4.5,4.0,2.0,95.0,,38.713801,-9.145071
16502,549444,Entire home/apt,4.5,2.0,2.0,83.0,,38.713129,-9.146633
16503,8143921,Entire home/apt,0.0,4.0,2.0,100.0,,38.715416,-9.145441
16504,5846993,Entire home/apt,5.0,4.0,1.0,90.0,,38.703942,-9.176567
16505,8432570,Entire home/apt,0.0,4.0,2.0,97.0,,38.712121,-9.142117
16506,3034470,Entire home/apt,2.5,6.0,2.0,83.0,,38.714716,-9.144618
16507,7696481,Entire home/apt,4.0,10.0,4.0,100.0,,38.713521,-9.142437
16508,90559,Entire home/apt,0.0,4.0,1.0,83.0,,38.720102,-9.143911
16509,297857,Entire home/apt,0.0,4.0,1.0,98.0,,38.711481,-9.138588
16510,10396894,Entire home/apt,0.0,4.0,1.0,98.0,,38.712818,-9.140185
16511,11734094,Entire home/apt,4.0,6.0,3.0,95.0,,38.712299,-9.139237
16512,9361358,Entire home/apt,0.0,2.0,0.0,83.0,,38.709812,-9.139091
16513,1600997,Entire home/apt,0.0,6.0,2.0,98.0,,38.709726,-9.138233
16514,2291663,Entire home/apt,4.5,4.0,1.0,83.0,,38.708474,-9.139983
16515,11472051,Entire home/apt,4.0,8.0,4.0,89.0,,38.730684,-9.134785
16516,14942549,Entire home/apt,0.0,6.0,2.0,83.0,,38.703929,-9.179789
16517,10250979,Entire home/apt,0.0,2.0,0.0,95.0,,38.704195,-9.165248
16518,13617183,Entire home/apt,0.0,3.0,0.0,95.0,,38.705647,-9.16687
16519,241682,Entire home/apt,4.5,3.0,2.0,83.0,,38.704158,-9.169569
16520,14876757,Entire home/apt,0.0,2.0,1.0,87.0,,38.705498,-9.177158
16521,15473716,Entire home/apt,4.5,4.0,2.0,100.0,,38.703389,-9.182152
16522,17084067,Entire home/apt,0.0,4.0,1.0,90.0,,38.704132,-9.180825
16523,6484834,Entire home/apt,0.0,2.0,1.0,89.0,,38.706122,-9.18458
16524,9054325,Entire home/apt,5.0,4.0,1.0,100.0,,38.703339,-9.169419
16525,15841007,Entire home/apt,5.0,7.0,3.0,100.0,,38.703197,-9.179991
16526,1752886,Entire home/apt,4.5,4.0,2.0,95.0,,38.705472,-9.175555
16527,10325498,Entire home/apt,0.0,3.0,0.0,95.0,,38.704114,-9.16558
16528,9305579,Entire home/apt,0.0,3.0,2.0,83.0,,38.715952,-9.161259
16529,13094508,Entire home/apt,4.0,6.0,2.0,83.0,,38.704996,-9.168994
16530,16734460,Entire home/apt,0.0,4.0,2.0,100.0,,38.70422,-9.165926
16531,10324842,Entire home/apt,0.0,2.0,0.0,95.0,,38.704398,-9.166899
16532,10250108,Entire home/apt,0.0,2.0,0.0,95.0,,38.704512,-9.167367
16533,16682835,Entire home/apt,0.0,6.0,2.0,100.0,,38.705346,-9.165373
16534,6932081,Entire home/apt,4.5,9.0,5.0,102.0,,38.708816,-9.168624
16535,15014050,Entire home/apt,5.0,7.0,2.0,95.0,,38.711474,-9.165222
16536,6042544,Entire home/apt,4.5,10.0,3.0,88.0,,38.707343,-9.168244
16537,4603837,Entire home/apt,4.5,4.0,2.0,83.0,,38.704855,-9.15934
16538,13703972,Entire home/apt,5.0,4.0,2.0,89.0,,38.704404,-9.164902
16539,7109232,Entire home/apt,4.5,6.0,3.0,100.0,,38.707786,-9.154045
16540,16187715,Entire home/apt,0.0,4.0,1.0,100.0,,38.709237,-9.147631
16541,14009143,Entire home/apt,3.0,4.0,2.0,89.0,,38.712306,-9.164435
16542,12284558,Entire home/apt,0.0,4.0,1.0,89.0,,38.719639,-9.164893
16543,536640,Entire home/apt,4.5,8.0,4.0,100.0,,38.718322,-9.166739
16544,13836283,Entire home/apt,5.0,2.0,1.0,102.0,,38.710915,-9.145518
16545,9862450,Entire home/apt,4.5,6.0,3.0,89.0,,38.7098,-9.147126
16546,2700537,Entire home/apt,4.5,3.0,1.0,100.0,,38.714314,-9.147741
16547,11044216,Entire home/apt,0.0,10.0,5.0,100.0,,38.715369,-9.145588
16548,872937,Entire home/apt,5.0,4.0,1.0,83.0,,38.708293,-9.159778
16549,13537883,Entire home/apt,0.0,4.0,1.0,89.0,,38.727554,-9.166829
16550,11620483,Entire home/apt,0.0,4.0,2.0,95.0,,38.728604,-9.165814
16551,3443665,Entire home/apt,4.5,6.0,1.0,83.0,,38.719461,-9.161566
16552,16438100,Entire home/apt,0.0,5.0,3.0,96.0,,38.72912,-9.166417
16553,3960881,Entire home/apt,5.0,2.0,0.0,100.0,,38.705691,-9.165782
16554,720656,Entire home/apt,5.0,8.0,3.0,87.0,,38.715789,-9.162909
16555,8441069,Entire home/apt,5.0,8.0,3.0,83.0,,38.706519,-9.169281
16556,15801225,Entire home/apt,0.0,6.0,2.0,95.0,,38.707127,-9.166076
16557,17715055,Entire home/apt,0.0,4.0,1.0,83.0,,38.715751,-9.166283
16558,7001600,Entire home/apt,4.5,7.0,3.0,95.0,,38.728039,-9.163018
16559,17011248,Entire home/apt,0.0,5.0,3.0,99.0,,38.715815,-9.162796
16560,14353455,Entire home/apt,5.0,4.0,2.0,99.0,,38.705243,-9.16985
16561,7947240,Entire home/apt,5.0,6.0,3.0,89.0,,38.725565,-9.165363
16562,12713232,Entire home/apt,4.5,2.0,1.0,83.0,,38.708758,-9.162931
16563,5858695,Entire home/apt,4.0,2.0,1.0,89.0,,38.715906,-9.16776
16564,17011398,Entire home/apt,0.0,4.0,2.0,83.0,,38.71467,-9.167814
16565,15063711,Entire home/apt,0.0,6.0,2.0,95.0,,38.720895,-9.165926
16566,13730340,Entire home/apt,4.5,5.0,3.0,100.0,,38.720511,-9.169315
16567,4975634,Entire home/apt,5.0,6.0,3.0,89.0,,38.715501,-9.163674
16568,7001728,Entire home/apt,5.0,4.0,2.0,83.0,,38.717174,-9.163983
16569,13421594,Entire home/apt,5.0,2.0,1.0,83.0,,38.718037,-9.157632
16570,9017707,Entire home/apt,4.5,4.0,2.0,83.0,,38.713389,-9.16295
16571,16714831,Entire home/apt,0.0,5.0,2.0,87.0,,38.719873,-9.168895
16572,12964434,Entire home/apt,4.5,2.0,2.0,89.0,,38.722347,-9.153461
16573,13541057,Entire home/apt,0.0,4.0,1.0,89.0,,38.708467,-9.150621
16574,17875720,Entire home/apt,0.0,4.0,1.0,89.0,,38.709392,-9.152137
16575,17218409,Entire home/apt,0.0,8.0,3.0,89.0,,38.708094,-9.153261
16576,106051,Entire home/apt,4.5,4.0,2.0,84.0,,38.705626,-9.158023
16577,15717818,Entire home/apt,0.0,8.0,3.0,89.0,,38.709521,-9.151058
16578,16252943,Entire home/apt,0.0,6.0,1.0,100.0,,38.709238,-9.148584
16579,12156489,Entire home/apt,3.5,10.0,2.0,95.0,,38.708082,-9.158911
16580,1269601,Entire home/apt,0.0,6.0,2.0,100.0,,38.708181,-9.152125
16581,14441708,Entire home/apt,4.5,4.0,2.0,123.0,,38.715435,-9.138991
16582,3031795,Entire home/apt,0.0,5.0,2.0,105.0,,38.717118,-9.140289
16583,387376,Entire home/apt,0.0,6.0,2.0,116.0,,38.713309,-9.141443
16584,3399810,Entire home/apt,4.5,6.0,2.0,123.0,,38.711861,-9.142293
16585,1412131,Entire home/apt,5.0,5.0,3.0,111.0,,38.717108,-9.138749
16586,1133673,Entire home/apt,4.5,4.0,2.0,123.0,,38.71188,-9.145126
16587,383282,Entire home/apt,5.0,4.0,1.0,105.0,,38.712021,-9.140866
16588,3276619,Entire home/apt,5.0,5.0,2.0,123.0,,38.715581,-9.138874
16589,882367,Entire home/apt,0.0,8.0,3.0,121.0,,38.716686,-9.137795
16590,7249773,Entire home/apt,5.0,6.0,2.0,111.0,,38.710263,-9.137626
16591,13672144,Entire home/apt,5.0,7.0,3.0,111.0,,38.707585,-9.15571
16592,13399700,Entire home/apt,0.0,5.0,1.0,123.0,,38.711203,-9.143761
16593,16377996,Entire home/apt,0.0,5.0,2.0,123.0,,38.71099,-9.138945
16594,14567794,Entire home/apt,0.0,2.0,1.0,110.0,,38.712747,-9.143765
16595,1731342,Entire home/apt,0.0,4.0,1.0,110.0,,38.713709,-9.144312
16596,11374159,Entire home/apt,4.5,8.0,3.0,110.0,,38.717996,-9.145106
16597,16543257,Entire home/apt,0.0,8.0,3.0,109.0,,38.708592,-9.144555
16598,271430,Entire home/apt,4.5,4.0,2.0,123.0,,38.712369,-9.141367
16599,13893424,Entire home/apt,0.0,3.0,0.0,105.0,,38.711652,-9.143649
16600,42172,Entire home/apt,4.5,6.0,2.0,111.0,,38.712366,-9.141526
16601,16720263,Entire home/apt,5.0,6.0,2.0,109.0,,38.712019,-9.136865
16602,17792234,Entire home/apt,0.0,7.0,3.0,124.0,,38.716134,-9.145254
16603,8188977,Entire home/apt,4.5,4.0,2.0,111.0,,38.712388,-9.137628
16604,1211272,Entire home/apt,4.5,13.0,4.0,105.0,,38.709429,-9.146056
16605,8187693,Entire home/apt,0.0,3.0,0.0,121.0,,38.707505,-9.143347
16606,163075,Entire home/apt,5.0,5.0,1.0,111.0,,38.711377,-9.140615
16607,15462275,Entire home/apt,0.0,6.0,3.0,111.0,,38.714175,-9.143734
16608,15522427,Entire home/apt,0.0,4.0,1.0,105.0,,38.714859,-9.146625
16609,11360326,Entire home/apt,5.0,5.0,2.0,111.0,,38.710182,-9.140882
16610,14799586,Entire home/apt,4.0,8.0,3.0,105.0,,38.713232,-9.137465
16611,17790648,Entire home/apt,0.0,7.0,2.0,111.0,,38.711296,-9.148097
16612,664910,Entire home/apt,0.0,3.0,1.0,111.0,,38.713053,-9.142542
16613,9378704,Entire home/apt,4.0,4.0,2.0,111.0,,38.708956,-9.143464
16614,16565981,Entire home/apt,5.0,6.0,2.0,109.0,,38.711905,-9.139078
16615,5001864,Entire home/apt,4.0,7.0,3.0,105.0,,38.71172,-9.141605
16616,3805162,Entire home/apt,5.0,5.0,2.0,110.0,,38.712157,-9.141104
16617,11225483,Entire home/apt,0.0,4.0,1.0,116.0,,38.712975,-9.143949
16618,17875323,Entire home/apt,0.0,2.0,1.0,105.0,,38.711625,-9.141726
16619,403131,Entire home/apt,5.0,7.0,3.0,105.0,,38.714151,-9.144495
16620,7060926,Entire home/apt,4.5,2.0,0.0,111.0,,38.714127,-9.141927
16621,11581275,Entire home/apt,4.5,4.0,1.0,111.0,,38.712914,-9.14417
16622,727065,Entire home/apt,4.5,4.0,2.0,109.0,,38.712515,-9.142795
16623,14571262,Entire home/apt,0.0,4.0,2.0,105.0,,38.713001,-9.143373
16624,403167,Entire home/apt,4.0,6.0,2.0,105.0,,38.712664,-9.144187
16625,11961835,Entire home/apt,0.0,4.0,2.0,111.0,,38.723588,-9.130796
16626,1180199,Entire home/apt,0.0,5.0,2.0,111.0,,38.711639,-9.13612
16627,11077418,Entire home/apt,4.5,6.0,3.0,111.0,,38.712123,-9.136082
16628,10783150,Entire home/apt,0.0,6.0,3.0,123.0,,38.710869,-9.135265
16629,4038117,Entire home/apt,0.0,4.0,2.0,111.0,,38.709992,-9.133459
16630,16176136,Entire home/apt,0.0,10.0,4.0,122.0,,38.709872,-9.13289
16631,16175330,Entire home/apt,4.0,16.0,8.0,123.0,,38.710704,-9.133209
16632,5103536,Entire home/apt,3.5,10.0,4.0,123.0,,38.715805,-9.133813
16633,11293457,Entire home/apt,0.0,4.0,4.0,111.0,,38.70983,-9.131654
16634,6701554,Entire home/apt,0.0,6.0,2.0,121.0,,38.711682,-9.133514
16635,6712085,Entire home/apt,0.0,4.0,1.0,111.0,,38.713861,-9.133558
16636,2887227,Entire home/apt,5.0,5.0,2.0,109.0,,38.717775,-9.133086
16637,11579312,Entire home/apt,4.0,7.0,4.0,122.0,,38.710757,-9.134453
16638,505847,Entire home/apt,5.0,5.0,2.0,123.0,,38.71274,-9.136573
16639,17007043,Entire home/apt,0.0,8.0,3.0,111.0,,38.714938,-9.133691
16640,4612503,Entire home/apt,4.5,3.0,1.0,109.0,,38.7143,-9.135568
16641,16478369,Entire home/apt,0.0,6.0,2.0,111.0,,38.710214,-9.136141
16642,5356498,Entire home/apt,5.0,11.0,3.0,123.0,,38.712528,-9.134908
16643,199461,Entire home/apt,5.0,4.0,2.0,105.0,,38.711375,-9.136548
16644,5802721,Entire home/apt,4.5,4.0,2.0,111.0,,38.710869,-9.136026
16645,4920528,Entire home/apt,4.5,6.0,3.0,111.0,,38.711047,-9.135053
16646,6519819,Entire home/apt,4.5,8.0,2.0,111.0,,38.708303,-9.129099
16647,15465346,Entire home/apt,4.0,4.0,1.0,111.0,,38.711369,-9.135431
16648,1780958,Entire home/apt,5.0,5.0,2.0,105.0,,38.722477,-9.156298
16649,1780765,Entire home/apt,4.5,5.0,2.0,105.0,,38.723411,-9.156282
16650,11878363,Entire home/apt,0.0,6.0,2.0,111.0,,38.719879,-9.139634
16651,6666623,Entire home/apt,0.0,2.0,1.0,123.0,,38.72239,-9.150574
16652,1324597,Entire home/apt,3.5,7.0,2.0,111.0,,38.725231,-9.142805
16653,9506951,Entire home/apt,0.0,5.0,3.0,113.0,,38.727106,-9.145271
16654,3547303,Entire home/apt,4.0,10.0,6.0,116.0,,38.727306,-9.145671
16655,13979560,Entire home/apt,0.0,6.0,2.0,123.0,,38.719765,-9.142983
16656,13996149,Entire home/apt,0.0,4.0,1.0,105.0,,38.724341,-9.147312
16657,17511083,Entire home/apt,0.0,12.0,5.0,111.0,,38.728766,-9.148827
16658,17714182,Entire home/apt,0.0,6.0,3.0,111.0,,38.724617,-9.154137
16659,6632256,Entire home/apt,4.5,8.0,4.0,105.0,,38.727596,-9.145081
