host_id,room_type,neighbourhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,date
3487883,Entire home/apt,Penha de França,46,4.5,5,2,75,1,38.732982,-9.128025,26/12/16
9557053,Entire home/apt,Penha de França,21,4.5,4,1,70,1,38.72226,-9.129941,26/12/16
20715796,Entire home/apt,Misericórdia,22,4.5,10,3,64,1,38.706181,-9.145003,26/12/16
1039097,Entire home/apt,Misericórdia,10,4,4,1,70,1,38.7071,-9.144109,26/12/16
41445904,Entire home/apt,Misericórdia,6,4.5,2,0,77,1,38.70595,-9.144414,26/12/16
35780057,Entire home/apt,Santa Maria Maior,43,4.5,5,1,63,1,38.709195,-9.13308,26/12/16
11707167,Entire home/apt,Santa Maria Maior,4,4.5,3,2,65,1,38.709122,-9.132163,26/12/16
16869217,Entire home/apt,Santa Maria Maior,0,0,4,1,65,1,38.708854,-9.132739,26/12/16
1549585,Entire home/apt,Santa Maria Maior,71,4,6,2,63,1,38.708566,-9.132462,26/12/16
8545314,Entire home/apt,Santa Maria Maior,184,4.5,7,2,70,1,38.710439,-9.134873,26/12/16
28309203,Entire home/apt,Santa Maria Maior,89,5,6,2,80,1,38.717234,-9.136173,26/12/16
7577651,Entire home/apt,Misericórdia,106,4,5,3,65,1,38.711774,-9.144049,26/12/16
1756107,Entire home/apt,Santa Maria Maior,6,4,5,2,64,1,38.711994,-9.142274,26/12/16
2388647,Entire home/apt,Misericórdia,69,4.5,3,1,65,1,38.712376,-9.144143,26/12/16
11422751,Entire home/apt,Misericórdia,110,5,4,1,70,1,38.711197,-9.144914,26/12/16
1116037,Entire home/apt,Santa Maria Maior,5,5,3,1,65,1,38.712894,-9.134846,26/12/16
19245334,Entire home/apt,Misericórdia,50,4.5,4,2,65,1,38.711591,-9.143804,26/12/16
8298637,Entire home/apt,Misericórdia,6,5,2,0,80,1,38.710556,-9.144881,26/12/16
764012,Entire home/apt,Misericórdia,88,4.5,6,2,67,1,38.71212,-9.145154,26/12/16
10077695,Entire home/apt,Misericórdia,8,5,5,1,75,1,38.714447,-9.144126,26/12/16
897614,Entire home/apt,Misericórdia,27,4.5,5,2,73,1,38.709559,-9.144478,26/12/16
9026694,Entire home/apt,Misericórdia,91,5,4,1,75,1,38.707105,-9.143475,26/12/16
5471155,Entire home/apt,Santa Maria Maior,13,4.5,6,3,65,1,38.713735,-9.135649,26/12/16
663233,Entire home/apt,Misericórdia,111,4.5,4,2,65,1,38.711036,-9.145506,26/12/16
23184589,Entire home/apt,Santa Maria Maior,20,4.5,4,1,69,1,38.711861,-9.140574,26/12/16
3352660,Entire home/apt,Misericórdia,87,4.5,2,1,65,1,38.709716,-9.145659,26/12/16
29845914,Entire home/apt,Misericórdia,92,4.5,6,2,70,1,38.712706,-9.144718,26/12/16
1496930,Entire home/apt,Misericórdia,13,4.5,4,2,75,1,38.713031,-9.143804,26/12/16
14369525,Entire home/apt,Santa Maria Maior,66,4.5,2,1,64,1,38.712388,-9.136602,26/12/16
1493269,Entire home/apt,Misericórdia,102,5,4,1,80,1,38.709065,-9.143506,26/12/16
36948366,Entire home/apt,Santa Maria Maior,5,5,4,2,65,1,38.712551,-9.141415,26/12/16
8693539,Entire home/apt,Misericórdia,0,0,4,2,74,1,38.713023,-9.144229,26/12/16
8911887,Entire home/apt,Misericórdia,0,0,4,1,66,1,38.711625,-9.145553,26/12/16
2372087,Entire home/apt,Misericórdia,7,4,4,1,80,1,38.713736,-9.144424,26/12/16
38964167,Entire home/apt,Misericórdia,70,4.5,4,2,65,1,38.71097,-9.144462,26/12/16
15311074,Entire home/apt,Misericórdia,19,5,4,0,81,1,38.711432,-9.144657,26/12/16
985660,Entire home/apt,Santa Maria Maior,44,4.5,7,3,65,1,38.713349,-9.140673,26/12/16
7281321,Entire home/apt,Misericórdia,11,5,4,1,65,1,38.71228,-9.144586,26/12/16
23425485,Entire home/apt,Misericórdia,107,4.5,3,1,64,1,38.710753,-9.145169,26/12/16
2174752,Entire home/apt,Misericórdia,7,4.5,4,1,75,1,38.712528,-9.14506,26/12/16
1574678,Entire home/apt,Misericórdia,243,4.5,4,1,65,1,38.713655,-9.144064,26/12/16
62310114,Entire home/apt,Santa Maria Maior,35,4.5,4,2,75,1,38.710954,-9.135006,26/12/16
32474085,Entire home/apt,Misericórdia,46,4.5,4,1,74,1,38.710577,-9.143638,26/12/16
415066,Entire home/apt,Misericórdia,234,5,5,2,75,1,38.711359,-9.145599,26/12/16
22192546,Entire home/apt,Santa Maria Maior,3,4.5,4,1,64,1,38.711019,-9.13745,26/12/16
50510995,Entire home/apt,Santa Maria Maior,43,5,4,2,65,1,38.709459,-9.140646,26/12/16
647439,Entire home/apt,Santa Maria Maior,50,5,4,2,63,1,38.708844,-9.135697,26/12/16
1811208,Entire home/apt,Santa Maria Maior,5,4,4,2,80,1,38.711032,-9.128288,26/12/16
6271273,Entire home/apt,Santa Maria Maior,0,0,3,1,65,1,38.713639,-9.131575,26/12/16
64744623,Entire home/apt,Santa Maria Maior,0,0,4,1,65,1,38.709824,-9.13501,26/12/16
3953109,Entire home/apt,Santa Maria Maior,1,0,6,2,72,1,38.710544,-9.128366,26/12/16
8911887,Entire home/apt,Santa Maria Maior,7,4.5,4,2,75,1,38.709804,-9.130563,26/12/16
2174752,Entire home/apt,Santa Maria Maior,0,0,4,0,70,1,38.709879,-9.130462,26/12/16
39692791,Entire home/apt,Santa Maria Maior,2,0,4,2,70,1,38.711877,-9.130394,26/12/16
7547027,Entire home/apt,Santa Maria Maior,2,0,4,1,65,1,38.709698,-9.134393,26/12/16
14856116,Entire home/apt,Santa Maria Maior,101,5,3,1,70,1,38.711917,-9.135736,26/12/16
3628019,Entire home/apt,Santa Maria Maior,49,5,4,1,80,1,38.711909,-9.135754,26/12/16
9071140,Entire home/apt,São Vicente,44,5,5,2,70,1,38.715727,-9.132071,26/12/16
426650,Entire home/apt,Santa Maria Maior,117,4.5,3,1,73,1,38.710151,-9.131342,26/12/16
2636342,Entire home/apt,Misericórdia,18,4.5,5,2,65,1,38.707484,-9.142724,26/12/16
76223539,Entire home/apt,Misericórdia,10,4.5,4,1,65,1,38.709944,-9.143277,26/12/16
14243164,Entire home/apt,Santa Maria Maior,57,4.5,2,1,64,1,38.712719,-9.140703,26/12/16
764012,Entire home/apt,Misericórdia,135,5,6,2,66,1,38.710372,-9.143677,26/12/16
181902,Entire home/apt,Santa Maria Maior,44,4.5,6,2,75,1,38.711763,-9.13793,26/12/16
49400713,Entire home/apt,Santa Maria Maior,3,4,4,1,63,1,38.711147,-9.128087,26/12/16
36948366,Entire home/apt,Santa Maria Maior,2,0,4,2,70,1,38.712531,-9.142742,26/12/16
753902,Entire home/apt,Santa Maria Maior,46,4.5,6,3,70,1,38.709679,-9.132773,26/12/16
6259775,Entire home/apt,Santa Maria Maior,22,4.5,2,1,80,1,38.713611,-9.135051,26/12/16
34273106,Entire home/apt,Misericórdia,11,4.5,4,1,65,1,38.710983,-9.143568,26/12/16
1756107,Entire home/apt,Santa Maria Maior,6,4,4,1,64,1,38.713083,-9.13551,26/12/16
2174752,Entire home/apt,Santa Maria Maior,0,0,4,1,70,1,38.709719,-9.129391,26/12/16
12570318,Entire home/apt,Santa Maria Maior,1,0,3,1,70,1,38.70993,-9.130484,26/12/16
2631205,Entire home/apt,Santa Maria Maior,12,4,4,1,75,1,38.709829,-9.134887,26/12/16
7146174,Entire home/apt,Santa Maria Maior,4,4,4,2,74,1,38.709946,-9.131742,26/12/16
31265397,Entire home/apt,Santa Maria Maior,35,4,3,1,66,1,38.709256,-9.135501,26/12/16
2174752,Entire home/apt,Santa Maria Maior,0,0,2,0,70,1,38.710463,-9.130583,26/12/16
181902,Entire home/apt,Santa Maria Maior,0,0,4,1,72,1,38.712164,-9.140084,26/12/16
3953109,Entire home/apt,São Vicente,12,4,5,2,67,1,38.720732,-9.125479,26/12/16
35988975,Entire home/apt,Misericórdia,44,5,5,2,70,1,38.707503,-9.144816,26/12/16
48998852,Entire home/apt,Arroios,30,5,4,1,70,1,38.720185,-9.135123,26/12/16
58999768,Entire home/apt,Santa Maria Maior,31,4.5,4,1,65,1,38.708294,-9.133202,26/12/16
62658867,Entire home/apt,Santa Maria Maior,32,4.5,6,2,75,1,38.710536,-9.126524,26/12/16
22690099,Entire home/apt,Estrela,19,5,2,1,79,1,38.704587,-9.169356,26/12/16
51305836,Entire home/apt,Santa Maria Maior,37,4.5,2,1,65,1,38.711268,-9.130157,26/12/16
52666603,Entire home/apt,Santa Maria Maior,22,4.5,8,3,75,1,38.710025,-9.130287,26/12/16
15421818,Entire home/apt,Avenidas Novas,11,4.5,2,1,80,1,38.731688,-9.151216,26/12/16
34568793,Entire home/apt,Estrela,38,5,4,1,70,1,38.714151,-9.155124,26/12/16
5228152,Entire home/apt,Arroios,4,5,4,1,70,1,38.716517,-9.140092,26/12/16
96047221,Entire home/apt,Santo António,16,5,6,1,65,1,38.71733,-9.147002,26/12/16
8126691,Entire home/apt,Misericórdia,18,5,8,0,70,1,38.708603,-9.148353,26/12/16
7959258,Entire home/apt,Arroios,132,5,4,2,72,1,38.722607,-9.138005,26/12/16
16379863,Entire home/apt,Misericórdia,1,0,2,1,64,1,38.709227,-9.145711,26/12/16
37758551,Entire home/apt,Misericórdia,12,4.5,6,2,75,1,38.7095,-9.152254,26/12/16
76904123,Entire home/apt,Misericórdia,32,4.5,9,4,74,1,38.714176,-9.151075,26/12/16
15724234,Entire home/apt,Misericórdia,46,5,2,1,67,1,38.714921,-9.146562,26/12/16
17535201,Entire home/apt,Santa Maria Maior,3,3.5,4,2,74,1,38.713127,-9.128197,26/12/16
23717285,Entire home/apt,Santa Maria Maior,109,5,4,1,70,1,38.712451,-9.128661,26/12/16
25841048,Entire home/apt,Santo António,0,0,4,1,64,1,38.719097,-9.152501,26/12/16
83994199,Entire home/apt,Penha de França,0,0,6,3,75,1,38.724711,-9.126132,26/12/16
35637140,Entire home/apt,Santa Maria Maior,4,4.5,4,1,74,1,38.710153,-9.136685,26/12/16
6185960,Entire home/apt,São Vicente,139,5,4,1,70,1,38.713676,-9.125195,26/12/16
8491156,Entire home/apt,Santa Maria Maior,110,4.5,4,1,65,1,38.709595,-9.128832,26/12/16
2508366,Entire home/apt,Misericórdia,28,4.5,5,2,65,1,38.709495,-9.147028,26/12/16
26944307,Entire home/apt,Santa Maria Maior,42,4,6,3,70,1,38.712668,-9.136685,26/12/16
701650,Entire home/apt,Santa Maria Maior,46,4.5,4,1,70,1,38.710133,-9.133537,26/12/16
9444040,Entire home/apt,Misericórdia,8,4.5,6,3,73,1,38.715326,-9.145752,26/12/16
37073975,Entire home/apt,Santa Maria Maior,80,5,4,1,75,1,38.715441,-9.136132,26/12/16
83880396,Entire home/apt,Misericórdia,29,5,5,1,80,1,38.712177,-9.143858,26/12/16
63776661,Entire home/apt,Santa Maria Maior,29,5,4,1,65,1,38.716038,-9.136882,26/12/16
30588908,Entire home/apt,Santo António,38,5,4,1,74,1,38.716903,-9.152659,26/12/16
37758551,Entire home/apt,Misericórdia,5,4.5,6,2,75,1,38.708417,-9.151969,26/12/16
2635913,Entire home/apt,Santa Maria Maior,37,4.5,4,1,75,1,38.711792,-9.128319,26/12/16
34342493,Entire home/apt,Santa Maria Maior,35,5,2,0,80,1,38.712329,-9.138301,26/12/16
57604491,Entire home/apt,Misericórdia,26,5,4,2,78,1,38.714133,-9.146297,26/12/16
4419386,Entire home/apt,Santa Maria Maior,33,5,3,1,79,1,38.71208,-9.142093,26/12/16
1277272,Entire home/apt,Arroios,22,5,5,1,70,1,38.722823,-9.136345,26/12/16
15682571,Entire home/apt,Misericórdia,45,5,4,2,70,1,38.708295,-9.147369,26/12/16
1837782,Entire home/apt,São Vicente,58,4.5,3,1,65,1,38.717832,-9.124896,26/12/16
69758576,Entire home/apt,São Vicente,11,4.5,6,2,74,1,38.719514,-9.126742,26/12/16
20505600,Entire home/apt,São Vicente,12,4.5,4,1,65,1,38.713882,-9.128614,26/12/16
1756107,Entire home/apt,Santa Maria Maior,48,4,4,2,67,1,38.711815,-9.127951,26/12/16
335614,Entire home/apt,São Vicente,135,4.5,4,1,75,1,38.720338,-9.128918,26/12/16
28873906,Entire home/apt,Santa Maria Maior,62,4,4,1,65,1,38.712126,-9.12626,26/12/16
9095044,Entire home/apt,São Vicente,23,4.5,4,1,75,1,38.718893,-9.133103,26/12/16
2557112,Entire home/apt,São Vicente,0,0,5,2,70,1,38.719993,-9.121016,26/12/16
798869,Entire home/apt,Misericórdia,39,4,5,1,73,1,38.711588,-9.150061,26/12/16
8657639,Entire home/apt,Santa Maria Maior,116,4.5,6,3,73,1,38.708067,-9.133568,26/12/16
62310730,Entire home/apt,Misericórdia,34,4.5,6,2,71,1,38.708701,-9.147011,26/12/16
659768,Entire home/apt,São Vicente,77,4.5,4,2,74,1,38.717173,-9.124034,26/12/16
16044736,Entire home/apt,São Vicente,10,4.5,4,1,65,1,38.716468,-9.125794,26/12/16
520870,Entire home/apt,Santa Maria Maior,32,5,3,1,67,1,38.71503,-9.134867,26/12/16
25425636,Entire home/apt,Arroios,61,4.5,4,1,64,1,38.724651,-9.136042,26/12/16
47340975,Entire home/apt,Misericórdia,53,4.5,4,2,77,1,38.710946,-9.147583,26/12/16
2871045,Entire home/apt,São Vicente,150,4.5,4,1,70,1,38.719669,-9.128958,26/12/16
8566101,Entire home/apt,Santa Maria Maior,26,4.5,4,2,68,1,38.715041,-9.131785,26/12/16
2971040,Entire home/apt,Misericórdia,37,4.5,4,1,64,1,38.711126,-9.145999,26/12/16
6452647,Entire home/apt,São Vicente,17,5,2,1,65,1,38.713094,-9.126293,26/12/16
31265397,Entire home/apt,São Vicente,31,5,3,2,73,1,38.719108,-9.128339,26/12/16
24671413,Entire home/apt,São Vicente,29,3.5,4,1,64,1,38.715412,-9.12204,26/12/16
8368066,Entire home/apt,São Vicente,53,4.5,6,2,65,1,38.719898,-9.128176,26/12/16
6798815,Entire home/apt,Misericórdia,18,5,4,1,75,1,38.708931,-9.145271,26/12/16
6638070,Entire home/apt,Santa Maria Maior,83,5,6,2,64,1,38.712774,-9.124197,26/12/16
46278035,Entire home/apt,Misericórdia,27,5,4,1,65,1,38.712103,-9.144515,26/12/16
22036235,Entire home/apt,Santa Maria Maior,41,5,2,1,70,1,38.712122,-9.125489,26/12/16
1654712,Entire home/apt,Santa Maria Maior,60,4.5,4,1,74,1,38.712565,-9.1252,26/12/16
8708142,Entire home/apt,Santa Maria Maior,37,4.5,4,1,80,1,38.712821,-9.131959,26/12/16
3519021,Entire home/apt,Misericórdia,47,4.5,6,2,80,1,38.709689,-9.145803,26/12/16
5650205,Entire home/apt,Arroios,8,5,5,2,70,1,38.726442,-9.133213,26/12/16
55758926,Entire home/apt,Santa Maria Maior,30,4.5,4,1,70,1,38.706639,-9.139262,26/12/16
9530121,Entire home/apt,Misericórdia,47,5,6,2,75,1,38.709139,-9.147858,26/12/16
25645698,Entire home/apt,São Vicente,71,5,6,2,70,1,38.71817,-9.129877,26/12/16
20179403,Entire home/apt,Misericórdia,87,5,5,2,75,1,38.710355,-9.150679,26/12/16
16965944,Entire home/apt,São Vicente,20,5,4,1,73,1,38.714447,-9.125502,26/12/16
3183207,Entire home/apt,Santa Maria Maior,90,4.5,4,1,70,1,38.712727,-9.125154,26/12/16
63304853,Entire home/apt,Misericórdia,27,5,4,1,70,1,38.709994,-9.15207,26/12/16
46907836,Entire home/apt,Arroios,20,4.5,6,4,80,1,38.728218,-9.141019,26/12/16
10487625,Entire home/apt,São Vicente,10,5,4,2,67,1,38.714239,-9.123416,26/12/16
10332445,Entire home/apt,Santa Maria Maior,24,4.5,6,3,73,1,38.711728,-9.140812,26/12/16
1981996,Entire home/apt,São Vicente,2,0,4,2,73,1,38.715104,-9.123927,26/12/16
1354982,Entire home/apt,Santa Maria Maior,171,4.5,4,1,65,1,38.712792,-9.124571,26/12/16
8866903,Entire home/apt,Santa Maria Maior,101,5,3,1,75,1,38.711569,-9.127515,26/12/16
3953109,Entire home/apt,São Vicente,2,0,3,1,75,1,38.72198,-9.125711,26/12/16
46320578,Entire home/apt,São Vicente,42,4.5,4,2,65,1,38.718054,-9.126923,26/12/16
26491312,Entire home/apt,São Vicente,49,5,4,2,70,1,38.717827,-9.127085,26/12/16
89490811,Entire home/apt,São Vicente,2,0,4,2,70,1,38.718746,-9.128272,26/12/16
103698670,Entire home/apt,Santa Maria Maior,1,0,4,1,70,1,38.715742,-9.135891,26/12/16
107015823,Entire home/apt,Misericórdia,0,0,4,2,70,1,38.713062,-9.15197,26/12/16
815805,Entire home/apt,Santa Maria Maior,89,4.5,4,1,70,1,38.708006,-9.124506,26/12/16
15809356,Entire home/apt,Santo António,107,4.5,2,1,75,1,38.715937,-9.146369,26/12/16
64643759,Entire home/apt,Misericórdia,46,5,4,2,74,1,38.712887,-9.146487,26/12/16
3100736,Entire home/apt,São Vicente,92,4.5,5,2,75,1,38.715557,-9.122631,26/12/16
35951100,Entire home/apt,Misericórdia,23,5,4,2,80,1,38.715483,-9.154001,26/12/16
21913668,Entire home/apt,Misericórdia,87,5,4,2,68,1,38.715473,-9.154221,26/12/16
51318754,Entire home/apt,São Vicente,12,4.5,6,2,75,1,38.717229,-9.128324,26/12/16
34592928,Entire home/apt,Santa Maria Maior,25,5,4,2,75,1,38.716402,-9.136736,26/12/16
75518755,Entire home/apt,Santa Maria Maior,25,5,5,2,75,1,38.713601,-9.13535,26/12/16
764012,Entire home/apt,Santa Maria Maior,77,4.5,4,1,69,1,38.710215,-9.136149,26/12/16
3200916,Entire home/apt,São Vicente,7,4.5,2,1,65,1,38.71935,-9.126902,26/12/16
35121699,Entire home/apt,Santa Maria Maior,86,5,4,2,75,1,38.713447,-9.135136,26/12/16
23780167,Entire home/apt,Santa Maria Maior,54,4.5,6,3,70,1,38.710233,-9.136063,26/12/16
1670091,Entire home/apt,Santa Maria Maior,53,5,4,1,64,1,38.708548,-9.136941,26/12/16
11924532,Entire home/apt,São Vicente,67,4.5,6,2,67,1,38.716405,-9.122135,26/12/16
6735553,Entire home/apt,Arroios,101,4.5,2,1,75,1,38.716036,-9.138027,26/12/16
62521369,Entire home/apt,Misericórdia,28,5,4,1,69,1,38.716068,-9.153245,26/12/16
5473143,Entire home/apt,Misericórdia,32,4.5,4,2,65,1,38.711753,-9.151821,26/12/16
26796114,Entire home/apt,São Vicente,105,4.5,4,1,65,1,38.716329,-9.122795,26/12/16
7603168,Entire home/apt,Misericórdia,105,5,3,2,67,1,38.713481,-9.144263,26/12/16
2101702,Entire home/apt,São Vicente,152,4.5,4,1,65,1,38.71389,-9.129568,26/12/16
7935318,Entire home/apt,São Vicente,83,4.5,4,2,65,1,38.713687,-9.130086,26/12/16
21980829,Entire home/apt,Santa Maria Maior,61,4.5,4,0,63,1,38.712085,-9.126486,26/12/16
3716977,Entire home/apt,Santa Maria Maior,81,4.5,4,1,65,1,38.710922,-9.128637,26/12/16
8693539,Entire home/apt,Santa Maria Maior,56,4.5,4,1,70,1,38.710708,-9.127916,26/12/16
8863306,Entire home/apt,Santa Maria Maior,122,5,2,0,65,1,38.712914,-9.125347,26/12/16
7867704,Entire home/apt,Santa Maria Maior,120,5,4,2,65,1,38.713217,-9.133466,26/12/16
68065283,Entire home/apt,Santa Maria Maior,14,5,4,2,79,1,38.713146,-9.128003,26/12/16
10236549,Entire home/apt,São Vicente,3,5,3,1,75,1,38.714499,-9.124415,26/12/16
14236607,Entire home/apt,Santo António,96,5,4,2,77,1,38.717644,-9.146559,26/12/16
46856451,Entire home/apt,São Vicente,58,5,4,1,70,1,38.718317,-9.123777,26/12/16
36575079,Entire home/apt,Lumiar,1,0,3,1,70,1,38.766024,-9.153603,26/12/16
16771319,Entire home/apt,Benfica,2,0,5,3,79,1,38.753331,-9.195659,26/12/16
38955201,Entire home/apt,Benfica,0,0,2,1,70,1,38.754313,-9.200693,26/12/16
8657684,Entire home/apt,São Domingos de Benfica,21,4.5,4,2,80,1,38.739332,-9.165018,26/12/16
45080954,Entire home/apt,Campolide,2,0,4,1,80,1,38.738107,-9.165749,26/12/16
15061344,Entire home/apt,Lumiar,1,0,3,2,75,1,38.764232,-9.156542,26/12/16
20893300,Entire home/apt,Lumiar,2,0,6,1,65,1,38.774233,-9.163436,26/12/16
15783199,Entire home/apt,São Domingos de Benfica,16,5,8,3,65,1,38.755281,-9.179621,26/12/16
7146174,Entire home/apt,Campolide,2,0,4,1,80,1,38.737346,-9.167051,26/12/16
7146174,Entire home/apt,Carnide,0,0,4,1,70,1,38.764863,-9.180305,26/12/16
54622082,Entire home/apt,Carnide,2,0,8,3,68,1,38.758829,-9.188982,26/12/16
21087497,Entire home/apt,Avenidas Novas,46,4.5,4,1,64,1,38.742219,-9.156343,26/12/16
22192546,Entire home/apt,São Domingos de Benfica,1,0,4,1,80,1,38.75428,-9.181643,26/12/16
70627654,Entire home/apt,São Domingos de Benfica,4,4.5,5,3,65,1,38.756045,-9.176282,26/12/16
8126691,Entire home/apt,Alvalade,1,0,8,3,70,1,38.754891,-9.167298,26/12/16
22192546,Entire home/apt,Carnide,0,0,4,1,70,1,38.764918,-9.181592,26/12/16
18921683,Entire home/apt,Benfica,2,0,2,1,64,1,38.74734,-9.199592,26/12/16
22192546,Entire home/apt,Carnide,1,0,4,1,70,1,38.763435,-9.181537,26/12/16
3937924,Entire home/apt,Lumiar,1,0,2,1,80,1,38.76452,-9.154237,26/12/16
104239978,Entire home/apt,Campolide,1,0,3,1,65,1,38.738615,-9.167149,26/12/16
20594082,Entire home/apt,Carnide,2,0,4,1,74,1,38.759755,-9.196775,26/12/16
4698398,Entire home/apt,Avenidas Novas,0,0,4,2,80,1,38.735633,-9.156775,26/12/16
91559186,Entire home/apt,São Domingos de Benfica,0,0,6,2,75,1,38.747602,-9.16962,26/12/16
35314263,Entire home/apt,São Domingos de Benfica,0,0,5,3,75,1,38.745788,-9.165898,26/12/16
82463281,Entire home/apt,Avenidas Novas,3,4,5,2,80,1,38.739772,-9.155668,26/12/16
2798435,Entire home/apt,Arroios,4,4,8,3,76,1,38.734487,-9.137544,26/12/16
46850201,Entire home/apt,Avenidas Novas,0,0,4,2,80,1,38.738755,-9.147674,26/12/16
15297381,Entire home/apt,Penha de França,0,0,5,3,70,1,38.737293,-9.128044,26/12/16
6259775,Entire home/apt,Areeiro,19,4.5,5,3,77,1,38.737297,-9.133061,26/12/16
27885037,Entire home/apt,Areeiro,2,0,2,1,70,1,38.738285,-9.13756,26/12/16
8028726,Entire home/apt,Avenidas Novas,2,0,4,1,65,1,38.747074,-9.15321,26/12/16
15815840,Entire home/apt,Parque das Nações,14,5,2,1,73,1,38.759161,-9.093793,26/12/16
11707167,Entire home/apt,Parque das Nações,2,0,4,1,75,1,38.759138,-9.094637,26/12/16
6729294,Entire home/apt,Alvalade,16,4,5,3,75,1,38.751226,-9.148627,26/12/16
5039336,Entire home/apt,Parque das Nações,3,4.5,4,1,75,1,38.760235,-9.095581,26/12/16
6729294,Entire home/apt,Alvalade,1,0,5,2,65,1,38.753016,-9.148584,26/12/16
72306242,Entire home/apt,Lumiar,4,4,4,2,65,1,38.764333,-9.155748,26/12/16
5039336,Entire home/apt,Parque das Nações,3,4.5,4,1,75,1,38.774645,-9.096623,26/12/16
7287388,Entire home/apt,Parque das Nações,5,4.5,3,0,80,1,38.775774,-9.097245,26/12/16
33920294,Entire home/apt,Alvalade,0,0,2,1,75,1,38.751308,-9.140377,26/12/16
43965195,Entire home/apt,Alvalade,3,4.5,4,2,65,1,38.752642,-9.142447,26/12/16
5039336,Entire home/apt,Parque das Nações,2,0,4,1,80,1,38.766705,-9.098581,26/12/16
3999226,Entire home/apt,Lumiar,16,4.5,4,2,70,1,38.763856,-9.151319,26/12/16
48155967,Entire home/apt,Parque das Nações,4,5,4,1,75,1,38.764985,-9.099745,26/12/16
79633,Entire home/apt,Parque das Nações,21,5,4,1,81,1,38.763621,-9.102296,26/12/16
28952176,Entire home/apt,Parque das Nações,3,5,4,2,80,1,38.773921,-9.101893,26/12/16
44237653,Entire home/apt,Areeiro,0,0,4,1,70,1,38.738023,-9.132467,26/12/16
29543135,Entire home/apt,Arroios,3,4.5,4,1,74,1,38.733678,-9.140993,26/12/16
36624909,Entire home/apt,Parque das Nações,0,0,2,1,80,1,38.758925,-9.096447,26/12/16
37322284,Entire home/apt,Lumiar,3,4.5,6,3,75,1,38.767497,-9.158974,26/12/16
4583982,Entire home/apt,Avenidas Novas,42,5,3,1,75,1,38.735225,-9.143583,26/12/16
21496565,Entire home/apt,Parque das Nações,1,0,2,0,75,1,38.79043,-9.099815,26/12/16
11019790,Entire home/apt,Alvalade,1,0,8,3,66,1,38.753568,-9.139516,26/12/16
79438847,Entire home/apt,Avenidas Novas,9,5,8,3,77,1,38.737918,-9.150367,26/12/16
47906766,Entire home/apt,Avenidas Novas,1,0,4,2,65,1,38.737132,-9.150741,26/12/16
3905525,Entire home/apt,São Domingos de Benfica,10,4,5,2,76,1,38.740098,-9.165422,26/12/16
11019790,Entire home/apt,Alvalade,4,4.5,8,3,66,1,38.75257,-9.139599,26/12/16
92708161,Entire home/apt,São Domingos de Benfica,0,0,6,2,70,1,38.747403,-9.170089,26/12/16
20864277,Entire home/apt,Alvalade,1,0,4,1,65,1,38.752012,-9.144102,26/12/16
2803281,Entire home/apt,Arroios,1,0,2,1,68,1,38.73628,-9.132957,26/12/16
32032130,Entire home/apt,Olivais,4,5,5,1,70,1,38.765641,-9.128807,26/12/16
66155856,Entire home/apt,Marvila,0,0,6,3,75,1,38.751181,-9.125218,26/12/16
2101702,Entire home/apt,Parque das Nações,2,0,5,2,65,1,38.789201,-9.098095,26/12/16
2573566,Entire home/apt,Avenidas Novas,1,0,2,0,70,1,38.736479,-9.143842,26/12/16
11707167,Entire home/apt,Penha de França,3,4.5,5,3,75,1,38.734212,-9.13031,26/12/16
1369919,Entire home/apt,Alvalade,2,0,4,1,65,1,38.753535,-9.135067,26/12/16
68801543,Entire home/apt,Avenidas Novas,2,0,8,3,80,1,38.738753,-9.1447,26/12/16
74015350,Entire home/apt,Lumiar,1,0,4,1,80,1,38.768117,-9.152243,26/12/16
2381723,Entire home/apt,Arroios,190,5,9,4,79,1,38.735124,-9.132746,26/12/16
1582924,Entire home/apt,Parque das Nações,5,4.5,4,1,71,1,38.779498,-9.096687,26/12/16
54315857,Entire home/apt,Arroios,0,0,5,1,68,1,38.734256,-9.138693,26/12/16
11707167,Entire home/apt,Parque das Nações,1,0,4,2,80,1,38.774591,-9.096638,26/12/16
63346895,Entire home/apt,Santa Clara,4,5,4,2,65,1,38.779658,-9.15084,26/12/16
12441998,Entire home/apt,Lumiar,5,4,3,3,65,1,38.768805,-9.16,26/12/16
10295145,Entire home/apt,Avenidas Novas,42,4.5,4,1,65,1,38.73432,-9.157999,26/12/16
56577850,Entire home/apt,Avenidas Novas,0,0,4,1,75,1,38.736233,-9.156494,26/12/16
47167426,Entire home/apt,Areeiro,0,0,5,5,65,1,38.737012,-9.1374,26/12/16
4647743,Entire home/apt,São Domingos de Benfica,20,4,6,2,63,1,38.739465,-9.1634,26/12/16
61070163,Entire home/apt,Campolide,0,0,5,2,80,1,38.738409,-9.16789,26/12/16
6114161,Entire home/apt,Campolide,1,0,2,1,68,1,38.735889,-9.1609,26/12/16
32338215,Entire home/apt,Avenidas Novas,6,4.5,6,2,65,1,38.741028,-9.158099,26/12/16
52947205,Entire home/apt,Campolide,0,0,3,1,74,1,38.736317,-9.162282,26/12/16
22192546,Entire home/apt,Arroios,0,0,2,1,64,1,38.734843,-9.132467,26/12/16
37355301,Entire home/apt,Avenidas Novas,23,5,3,1,70,1,38.746027,-9.152085,26/12/16
