is_canceled,lead_time,arrival_date_year
1,74,2017
1,100,2017
1,100,2017
1,74,2017
1,74,2017
1,69,2017
1,17,2017
1,61,2017
1,69,2017
1,18,2017
1,181,2017
1,62,2017
1,15,2017
1,48,2017
1,106,2017
1,14,2017
1,54,2017
1,54,2017
1,52,2017
1,163,2017
1,108,2017
1,28,2017
1,177,2017
1,52,2017
1,85,2017
1,193,2017
1,273,2017
1,63,2017
1,63,2017
1,128,2017
1,67,2017
1,27,2017
1,65,2017
1,56,2017
1,200,2017
1,56,2017
1,123,2017
1,344,2017
1,173,2017
1,344,2017
1,134,2017
1,12,2017
1,192,2017
1,253,2017
1,242,2017
1,93,2017
1,94,2017
1,106,2017
1,20,2017
1,464,2017
1,464,2017
1,464,2017
1,464,2017
1,464,2017
1,464,2017
1,26,2017
1,33,2017
1,464,2017
1,464,2017
1,464,2017
1,464,2017
1,279,2017
1,19,2017
1,20,2017
1,64,2017
1,20,2017
1,12,2017
1,176,2017
1,34,2017
1,153,2017
1,131,2017
1,187,2017
1,61,2017
1,74,2017
1,77,2017
1,184,2017
1,244,2017
1,77,2017
1,29,2017
1,179,2017
1,255,2017
1,253,2017
1,357,2017
1,357,2017
1,133,2017
1,4,2017
0,4,2017
1,465,2017
1,465,2017
1,126,2017
1,30,2017
1,306,2017
1,465,2017
1,171,2017
1,35,2017
1,465,2017
1,465,2017
1,169,2017
1,243,2017
1,243,2017
1,314,2017
1,155,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,160,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,195,2017
1,116,2017
1,80,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,243,2017
1,160,2017
1,17,2017
1,243,2017
1,243,2017
1,243,2017
1,183,2017
1,294,2017
1,167,2017
1,134,2017
1,298,2017
1,7,2017
1,162,2017
1,162,2017
1,109,2017
1,109,2017
1,102,2017
1,204,2017
1,94,2017
1,204,2017
1,150,2017
1,169,2017
1,211,2017
1,211,2017
1,76,2017
1,62,2017
1,267,2017
1,153,2017
1,146,2017
1,155,2017
1,153,2017
1,77,2017
1,273,2017
1,172,2017
1,153,2017
1,62,2017
1,133,2017
1,146,2017
1,73,2017
1,56,2017
1,259,2017
1,259,2017
1,136,2017
1,36,2017
1,10,2017
1,134,2017
1,249,2017
1,146,2017
1,194,2017
1,188,2017
1,191,2017
1,268,2017
1,97,2017
1,12,2017
1,191,2017
1,156,2017
1,174,2017
1,467,2017
1,467,2017
1,174,2017
1,467,2017
1,467,2017
1,183,2017
1,467,2017
1,467,2017
1,28,2017
1,174,2017
1,467,2017
1,31,2017
1,467,2017
1,183,2017
1,467,2017
1,467,2017
1,95,2017
1,118,2017
1,95,2017
1,74,2017
1,38,2017
1,95,2017
1,95,2017
1,95,2017
1,95,2017
1,175,2017
1,129,2017
1,17,2017
1,17,2017
1,11,2017
1,147,2017
1,315,2017
1,315,2017
1,29,2017
1,150,2017
1,147,2017
1,147,2017
1,85,2017
1,174,2017
1,38,2017
1,315,2017
1,315,2017
1,315,2017
1,315,2017
1,150,2017
1,43,2017
1,141,2017
1,191,2017
1,296,2017
1,296,2017
1,296,2017
1,61,2017
1,152,2017
1,296,2017
1,296,2017
1,149,2017
1,65,2017
1,157,2017
1,94,2017
1,120,2017
1,119,2017
1,10,2017
1,120,2017
1,120,2017
1,96,2017
1,180,2017
1,120,2017
1,80,2017
1,20,2017
1,10,2017
1,35,2017
1,104,2017
1,41,2017
1,41,2017
1,31,2017
1,76,2017
1,468,2017
1,468,2017
1,490,2017
1,468,2017
1,33,2017
1,490,2017
1,60,2017
1,490,2017
1,468,2017
1,468,2017
1,490,2017
1,67,2017
1,468,2017
1,490,2017
1,490,2017
1,468,2017
1,468,2017
1,490,2017
1,490,2017
1,276,2017
1,468,2017
1,468,2017
1,490,2017
1,468,2017
1,61,2017
1,468,2017
1,47,2017
1,468,2017
1,128,2017
1,98,2017
1,248,2017
1,102,2017
1,36,2017
1,58,2017
1,128,2017
1,69,2017
1,88,2017
1,236,2017
1,236,2017
1,129,2017
1,206,2017
1,168,2017
1,15,2017
1,15,2017
1,96,2017
1,155,2017
1,185,2017
1,155,2017
1,130,2017
1,158,2017
1,12,2017
1,58,2017
1,11,2017
1,123,2017
1,16,2017
1,63,2017
1,8,2017
1,47,2017
1,173,2017
1,13,2017
1,305,2017
1,9,2017
1,45,2017
1,47,2017
1,305,2017
1,171,2017
1,261,2017
1,145,2017
1,171,2017
1,196,2017
1,305,2017
1,96,2017
1,242,2017
1,59,2017
1,333,2017
1,67,2017
1,103,2017
1,205,2017
1,109,2017
1,162,2017
1,21,2017
1,195,2017
1,5,2017
1,98,2017
1,260,2017
1,302,2017
1,302,2017
1,70,2017
1,69,2017
1,66,2017
1,302,2017
1,302,2017
1,302,2017
1,302,2017
1,174,2017
1,75,2017
1,174,2017
1,37,2017
1,62,2017
1,174,2017
1,174,2017
1,79,2017
1,164,2017
1,79,2017
1,81,2017
1,45,2017
1,94,2017
1,179,2017
1,184,2017
1,152,2017
1,54,2017
1,155,2017
1,99,2017
1,160,2017
1,160,2017
1,134,2017
1,315,2017
1,315,2017
1,315,2017
1,315,2017
1,493,2017
1,21,2017
1,493,2017
1,493,2017
1,493,2017
1,493,2017
1,493,2017
1,493,2017
1,19,2017
1,64,2017
1,493,2017
1,493,2017
1,493,2017
1,64,2017
1,69,2017
1,255,2017
1,23,2017
1,23,2017
1,113,2017
1,21,2017
1,87,2017
1,29,2017
1,102,2017
1,139,2017
1,253,2017
1,36,2017
1,141,2017
1,132,2017
1,188,2017
1,52,2017
1,149,2017
1,97,2017
1,207,2017
1,247,2017
1,300,2017
1,138,2017
1,331,2017
1,285,2017
1,200,2017
1,85,2017
1,170,2017
1,20,2017
1,111,2017
1,64,2017
1,63,2017
1,168,2017
1,72,2017
1,168,2017
1,306,2017
1,65,2017
1,208,2017
1,75,2017
1,22,2017
1,130,2017
1,130,2017
1,130,2017
1,200,2017
1,69,2017
1,92,2017
1,130,2017
1,104,2017
1,102,2017
1,24,2017
1,182,2017
1,334,2017
1,157,2017
1,24,2017
1,224,2017
1,230,2017
1,96,2017
1,190,2017
1,230,2017
1,199,2017
1,307,2017
1,306,2017
1,328,2017
1,243,2017
1,243,2017
1,155,2017
1,227,2017
1,60,2017
1,41,2017
1,2,2017
1,2,2017
1,25,2017
1,308,2017
1,62,2017
1,320,2017
1,69,2017
1,157,2017
1,64,2017
1,110,2017
1,101,2017
1,19,2017
1,170,2017
1,155,2017
1,171,2017
1,107,2017
1,146,2017
1,101,2017
1,110,2017
1,107,2017
1,141,2017
1,173,2017
1,194,2017
1,157,2017
1,106,2017
1,211,2017
1,51,2017
1,211,2017
1,211,2017
1,16,2017
1,62,2017
1,156,2017
1,331,2017
1,174,2017
1,92,2017
1,315,2017
1,180,2017
1,87,2017
1,314,2017
1,158,2017
1,266,2017
1,84,2017
1,84,2017
1,2,2017
1,2,2017
1,128,2017
1,389,2017
1,80,2017
1,158,2017
1,185,2017
1,195,2017
1,340,2017
1,65,2017
1,151,2017
1,159,2017
1,300,2017
1,300,2017
1,340,2017
1,78,2017
1,340,2017
1,81,2017
1,49,2017
1,200,2017
1,210,2017
1,178,2017
1,79,2017
1,210,2017
1,54,2017
1,198,2017
1,198,2017
1,164,2017
1,8,2017
1,82,2017
1,191,2017
1,170,2017
1,191,2017
1,138,2017
1,191,2017
1,223,2017
1,223,2017
1,314,2017
1,98,2017
1,140,2017
1,62,2017
1,72,2017
1,72,2017
1,19,2017
1,49,2017
1,63,2017
1,216,2017
1,120,2017
1,124,2017
1,146,2017
1,139,2017
1,139,2017
1,173,2017
1,102,2017
1,173,2017
1,265,2017
1,265,2017
1,4,2017
1,147,2017
1,4,2017
1,103,2017
1,258,2017
1,138,2017
1,84,2017
1,333,2017
1,271,2017
1,262,2017
1,172,2017
1,185,2017
1,22,2017
1,127,2017
1,22,2017
1,181,2017
1,87,2017
1,265,2017
1,111,2017
1,107,2017
1,318,2017
1,335,2017
1,168,2017
1,172,2017
1,172,2017
1,172,2017
1,0,2017
1,48,2017
1,112,2017
1,123,2017
1,150,2017
1,188,2017
1,169,2017
1,26,2017
1,123,2017
1,112,2017
1,150,2017
1,7,2017
1,78,2017
1,89,2017
1,179,2017
1,206,2017
1,115,2017
1,0,2017
1,111,2017
1,148,2017
1,46,2017
1,281,2017
1,111,2017
1,194,2017
1,274,2017
1,104,2017
1,15,2017
1,131,2017
1,204,2017
1,143,2017
1,257,2017
1,262,2017
1,14,2017
1,152,2017
1,82,2017
1,160,2017
1,21,2017
1,35,2017
1,478,2017
1,478,2017
1,478,2017
1,120,2017
1,478,2017
1,120,2017
1,478,2017
1,478,2017
1,478,2017
1,478,2017
1,158,2017
1,36,2017
1,177,2017
1,86,2017
1,478,2017
1,478,2017
1,35,2017
1,326,2017
1,187,2017
1,30,2017
1,86,2017
1,0,2017
1,174,2017
1,174,2017
1,161,2017
1,174,2017
1,170,2017
1,169,2017
1,478,2017
1,169,2017
1,239,2017
1,310,2017
1,275,2017
1,170,2017
1,324,2017
1,185,2017
1,185,2017
1,324,2017
1,364,2017
1,66,2017
1,216,2017
1,180,2017
1,201,2017
1,0,2017
1,73,2017
1,37,2017
1,278,2017
1,0,2017
1,22,2017
1,246,2017
1,28,2017
1,28,2017
1,102,2017
1,195,2017
1,6,2017
1,268,2017
1,36,2017
1,23,2017
1,479,2017
1,7,2017
1,479,2017
1,132,2017
1,269,2017
1,132,2017
1,268,2017
1,269,2017
1,28,2017
1,479,2017
1,6,2017
1,128,2017
1,191,2017
1,191,2017
1,128,2017
1,128,2017
1,128,2017
1,148,2017
1,201,2017
1,191,2017
1,42,2017
1,43,2017
1,41,2017
1,226,2017
1,121,2017
1,224,2017
1,0,2017
1,180,2017
1,167,2017
1,167,2017
1,180,2017
1,186,2017
1,45,2017
1,217,2017
1,45,2017
1,164,2017
1,152,2017
1,184,2017
1,125,2017
1,202,2017
1,125,2017
1,109,2017
1,125,2017
1,55,2017
1,184,2017
1,125,2017
1,184,2017
1,125,2017
1,156,2017
1,152,2017
1,45,2017
1,188,2017
1,159,2017
1,112,2017
1,256,2017
1,112,2017
1,94,2017
1,337,2017
1,94,2017
1,22,2017
1,181,2017
1,164,2017
1,179,2017
1,166,2017
1,178,2017
1,121,2017
1,54,2017
1,54,2017
1,109,2017
1,31,2017
1,0,2017
1,0,2017
1,88,2017
1,132,2017
1,264,2017
1,27,2017
1,23,2017
1,111,2017
1,347,2017
1,118,2017
1,160,2017
1,178,2017
1,283,2017
1,283,2017
1,169,2017
1,88,2017
1,87,2017
1,187,2017
1,170,2017
1,54,2017
1,257,2017
1,29,2017
1,160,2017
1,237,2017
1,29,2017
1,144,2017
1,303,2017
1,260,2017
1,170,2017
1,259,2017
1,226,2017
1,43,2017
1,288,2017
1,0,2017
1,92,2017
1,188,2017
1,140,2017
1,197,2017
1,197,2017
1,251,2017
1,143,2017
1,189,2017
1,504,2017
1,504,2017
1,504,2017
1,504,2017
1,164,2017
1,143,2017
1,164,2017
1,27,2017
1,504,2017
1,172,2017
1,115,2017
1,30,2017
1,283,2017
1,115,2017
1,283,2017
1,153,2017
1,50,2017
1,289,2017
1,172,2017
1,102,2017
1,123,2017
1,160,2017
1,167,2017
1,123,2017
1,125,2017
1,125,2017
1,154,2017
1,85,2017
1,51,2017
1,181,2017
1,51,2017
1,181,2017
1,88,2017
1,264,2017
1,118,2017
1,13,2017
1,78,2017
1,13,2017
1,29,2017
1,20,2017
1,63,2017
1,51,2017
1,33,2017
1,46,2017
1,63,2017
1,39,2017
1,63,2017
1,70,2017
1,33,2017
1,325,2017
1,257,2017
1,162,2017
1,105,2017
1,115,2017
1,63,2017
1,133,2017
1,158,2017
1,155,2017
1,170,2017
1,140,2017
1,143,2017
1,130,2017
1,102,2017
1,116,2017
1,130,2017
1,207,2017
1,105,2017
1,105,2017
1,32,2017
1,61,2017
1,73,2017
1,73,2017
1,27,2017
1,36,2017
1,49,2017
1,27,2017
1,224,2017
1,101,2017
1,186,2017
1,122,2017
1,108,2017
1,108,2017
1,83,2017
1,32,2017
1,100,2017
1,146,2017
1,140,2017
1,274,2017
1,164,2017
1,118,2017
1,153,2017
1,135,2017
1,176,2017
1,145,2017
1,204,2017
1,142,2017
1,148,2017
1,201,2017
1,189,2017
1,229,2017
1,183,2017
1,507,2017
1,507,2017
1,507,2017
1,507,2017
1,507,2017
1,507,2017
1,40,2017
1,507,2017
1,507,2017
1,60,2017
1,507,2017
1,507,2017
1,35,2017
1,11,2017
1,78,2017
1,11,2017
1,63,2017
1,209,2017
1,37,2017
1,54,2017
1,31,2017
1,148,2017
1,158,2017
1,267,2017
1,209,2017
1,97,2017
1,308,2017
1,309,2017
1,309,2017
1,114,2017
1,217,2017
1,191,2017
1,309,2017
1,57,2017
1,281,2017
1,215,2017
1,49,2017
1,191,2017
1,314,2017
1,90,2017
1,276,2017
1,135,2017
1,287,2017
1,303,2017
1,36,2017
1,41,2017
1,303,2017
1,168,2017
1,132,2017
1,25,2017
1,54,2017
1,0,2017
1,180,2017
1,158,2017
1,75,2017
1,132,2017
1,168,2017
1,176,2017
1,15,2017
1,182,2017
1,36,2017
1,158,2017
1,303,2017
1,335,2017
1,180,2017
1,13,2017
1,47,2017
1,94,2017
1,41,2017
1,13,2017
1,71,2017
1,195,2017
1,84,2017
1,88,2017
1,25,2017
1,316,2017
1,92,2017
1,84,2017
1,293,2017
1,330,2017
1,185,2017
1,92,2017
1,293,2017
1,106,2017
1,77,2017
1,92,2017
1,35,2017
1,210,2017
1,233,2017
1,136,2017
1,142,2017
1,274,2017
1,142,2017
1,216,2017
1,142,2017
1,142,2017
1,136,2017
1,53,2017
1,102,2017
1,142,2017
1,102,2017
1,317,2017
1,210,2017
1,261,2017
1,116,2017
1,280,2017
1,98,2017
1,198,2017
1,307,2017
1,181,2017
1,294,2017
1,216,2017
1,319,2017
1,126,2017
1,101,2017
1,296,2017
1,185,2017
1,181,2017
1,205,2017
1,14,2017
1,15,2017
1,275,2017
1,140,2017
1,55,2017
1,149,2017
1,140,2017
1,85,2017
1,92,2017
1,218,2017
1,119,2017
1,89,2017
1,15,2017
1,283,2017
1,30,2017
1,104,2017
1,207,2017
1,118,2017
1,93,2017
1,72,2017
1,1,2017
1,203,2017
1,115,2017
1,204,2017
1,200,2017
1,186,2017
1,82,2017
1,151,2017
1,101,2017
1,171,2017
1,151,2017
1,163,2017
1,229,2017
1,116,2017
1,96,2017
1,114,2017
1,173,2017
1,199,2017
1,199,2017
1,177,2017
1,173,2017
1,206,2017
1,160,2017
1,23,2017
1,179,2017
1,102,2017
1,213,2017
1,213,2017
1,213,2017
1,213,2017
1,213,2017
1,50,2017
1,213,2017
1,213,2017
1,102,2017
1,213,2017
1,213,2017
1,213,2017
1,213,2017
1,13,2017
1,102,2017
1,213,2017
1,141,2017
1,179,2017
1,29,2017
1,12,2017
1,20,2017
1,121,2017
1,17,2017
1,121,2017
1,213,2017
1,38,2017
1,278,2017
1,121,2017
1,121,2017
1,52,2017
1,121,2017
1,121,2017
1,173,2017
1,97,2017
1,104,2017
1,121,2017
1,202,2017
1,214,2017
1,140,2017
1,230,2017
1,210,2017
1,123,2017
1,301,2017
1,119,2017
1,214,2017
1,214,2017
1,200,2017
1,109,2017
1,186,2017
1,106,2017
1,184,2017
1,94,2017
1,114,2017
1,38,2017
1,140,2017
1,2,2017
1,44,2017
1,140,2017
1,77,2017
1,140,2017
1,0,2017
1,45,2017
1,44,2017
1,140,2017
1,162,2017
1,162,2017
1,162,2017
1,95,2017
1,215,2017
1,162,2017
1,162,2017
1,162,2017
1,162,2017
1,95,2017
1,162,2017
1,162,2017
1,162,2017
1,162,2017
1,248,2017
1,95,2017
1,162,2017
1,162,2017
1,162,2017
1,215,2017
1,162,2017
1,162,2017
1,162,2017
1,195,2017
1,212,2017
1,158,2017
1,106,2017
1,103,2017
1,95,2017
1,95,2017
1,95,2017
1,211,2017
1,195,2017
1,164,2017
1,12,2017
1,176,2017
1,207,2017
1,121,2017
1,205,2017
1,213,2017
1,202,2017
1,331,2017
1,139,2017
1,202,2017
1,331,2017
1,139,2017
1,0,2017
1,73,2017
1,231,2017
1,143,2017
1,203,2017
1,99,2017
1,6,2017
1,143,2017
1,99,2017
1,165,2017
1,115,2017
1,186,2017
1,114,2017
1,242,2017
1,108,2017
1,194,2017
1,171,2017
1,148,2017
1,121,2017
1,123,2017
1,107,2017
1,217,2017
1,272,2017
1,155,2017
1,248,2017
1,0,2017
1,253,2017
1,114,2017
1,114,2017
1,151,2017
1,237,2017
1,12,2017
1,179,2017
1,148,2017
1,147,2017
1,147,2017
1,150,2017
1,180,2017
1,188,2017
1,150,2017
1,98,2017
1,176,2017
1,102,2017
1,116,2017
1,151,2017
1,218,2017
1,223,2017
1,187,2017
1,223,2017
1,256,2017
1,199,2017
1,252,2017
1,144,2017
1,229,2017
1,211,2017
1,346,2017
1,106,2017
1,39,2017
1,117,2017
1,41,2017
1,105,2017
1,189,2017
1,188,2017
1,105,2017
1,189,2017
1,41,2017
1,40,2017
1,40,2017
1,40,2017
1,160,2017
1,162,2017
1,160,2017
1,173,2017
1,177,2017
1,12,2017
1,77,2017
1,91,2017
1,154,2017
1,38,2017
1,42,2017
1,141,2017
1,81,2017
1,57,2017
1,33,2017
1,17,2017
1,33,2017
1,34,2017
1,67,2017
1,51,2017
1,52,2017
1,138,2017
1,43,2017
1,317,2017
1,56,2017
1,159,2017
1,161,2017
1,175,2017
1,121,2017
1,217,2017
1,0,2017
1,2,2017
1,52,2017
1,149,2017
1,59,2017
1,34,2017
1,164,2017
1,329,2017
1,223,2017
1,29,2017
1,329,2017
1,163,2017
1,57,2017
1,45,2017
1,185,2017
1,93,2017
1,185,2017
1,12,2017
1,265,2017
1,265,2017
1,265,2017
1,301,2017
1,13,2017
1,265,2017
1,301,2017
1,138,2017
1,76,2017
1,158,2017
1,157,2017
1,139,2017
1,239,2017
1,457,2017
1,457,2017
1,159,2017
1,43,2017
1,115,2017
1,457,2017
1,457,2017
1,39,2017
1,115,2017
1,457,2017
1,457,2017
1,50,2017
1,159,2017
1,457,2017
1,204,2017
1,94,2017
1,222,2017
1,222,2017
1,94,2017
1,191,2017
1,222,2017
1,295,2017
1,235,2017
1,109,2017
1,94,2017
1,94,2017
1,184,2017
1,219,2017
1,267,2017
1,99,2017
1,15,2017
1,83,2017
1,228,2017
1,458,2017
1,209,2017
1,118,2017
1,210,2017
1,78,2017
1,81,2017
1,65,2017
1,28,2017
1,89,2017
1,50,2017
1,64,2017
1,518,2017
1,234,2017
1,518,2017
1,518,2017
1,134,2017
1,518,2017
1,237,2017
1,232,2017
1,33,2017
1,79,2017
1,66,2017
1,120,2017
1,162,2017
1,50,2017
1,19,2017
1,123,2017
1,21,2017
1,205,2017
1,9,2017
1,227,2017
1,195,2017
1,47,2017
1,71,2017
1,227,2017
1,195,2017
1,194,2017
1,195,2017
1,38,2017
1,89,2017
1,19,2017
1,28,2017
1,38,2017
1,66,2017
1,41,2017
1,14,2017
1,210,2017
1,116,2017
1,20,2017
1,17,2017
1,116,2017
1,34,2017
1,330,2017
1,168,2017
1,33,2017
1,121,2017
1,10,2017
1,25,2017
1,120,2017
1,36,2017
1,189,2017
1,158,2017
1,181,2017
1,158,2017
1,137,2017
1,69,2017
1,7,2017
1,182,2017
1,279,2017
1,368,2017
1,305,2017
1,28,2017
1,278,2017
1,50,2017
1,168,2017
1,162,2017
1,43,2017
1,184,2017
1,161,2017
1,206,2017
1,213,2017
1,35,2017
1,213,2017
1,33,2017
1,219,2017
1,321,2017
1,112,2017
1,212,2017
1,260,2017
1,41,2017
1,70,2017
1,222,2017
1,521,2017
1,521,2017
1,521,2017
1,521,2017
1,11,2017
1,521,2017
1,521,2017
1,521,2017
1,521,2017
1,521,2017
1,521,2017
1,228,2017
1,42,2017
1,184,2017
1,26,2017
1,43,2017
1,210,2017
1,171,2017
1,209,2017
1,127,2017
1,350,2017
1,234,2017
1,223,2017
1,146,2017
1,158,2017
1,135,2017
1,123,2017
1,48,2017
1,320,2017
1,33,2017
1,23,2017
1,30,2017
1,220,2017
1,47,2017
1,207,2017
1,13,2017
1,73,2017
1,190,2017
1,207,2017
1,176,2017
1,48,2017
1,215,2017
1,215,2017
1,65,2017
1,184,2017
1,134,2017
1,68,2017
1,134,2017
1,155,2017
1,222,2017
1,155,2017
1,177,2017
1,50,2017
1,222,2017
1,177,2017
1,131,2017
1,155,2017
1,155,2017
1,221,2017
1,155,2017
1,222,2017
1,75,2017
1,23,2017
1,14,2017
1,112,2017
1,241,2017
1,117,2017
1,261,2017
1,245,2017
1,261,2017
1,119,2017
1,156,2017
1,218,2017
1,210,2017
1,265,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,258,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,258,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,265,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,272,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,279,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,286,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,293,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,300,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,307,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,314,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,321,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,328,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,335,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,342,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,349,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,356,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
1,363,2015
